fips,year,population
30049,2018,43581
30051,2018,1491
30053,2018,11246
30055,2018,945
30057,2018,4980
30059,2018,987
30061,2018,2416
30063,2018,81583
30065,2018,2710
30067,2018,10458
30069,2018,308
30071,2018,2334
30073,2018,3545
30075,2018,1019
30077,2018,4678
30079,2018,566
30081,2018,25387
30083,2018,6921
30085,2018,6631
30087,2018,5437
30089,2018,6458
30091,2018,2018
30093,2018,22208
30095,2018,5720
30097,2018,2114
30099,2018,3488
30101,2018,3096
30103,2018,360
30105,2018,4294
30107,2018,1226
30109,2018,602
30111,2018,101446
31001,2018,19592
31003,2018,3563
31005,2018,265
31007,2018,417
31009,2018,278
31011,2018,3016
31013,2018,6451
31015,2018,1064
31017,2018,1689
31019,2018,32443
31021,2018,3718
31023,2018,4848
31025,2018,16468
31027,2018,4853
31029,2018,2295
31031,2018,3360
31033,2018,5687
31035,2018,3679
31037,2018,6589
31039,2018,5172
31041,2018,6241
31043,2018,12417
31045,2018,5836
31047,2018,14420
31049,2018,1070
31051,2018,3353
31053,2018,22265
31055,2018,370522
31057,2018,1037
31059,2018,3410
31061,2018,1682
31063,2018,1566
31065,2018,2711
31067,2018,13009
31069,2018,1053
31071,2018,1125
31073,2018,1168
31075,2018,370
31077,2018,1287
31079,2018,38029
31081,2018,5612
31083,2018,1907
31085,2018,489
31087,2018,1548
31089,2018,5772
31091,2018,345
31093,2018,3784
31095,2018,4140
31097,2018,3377
31099,2018,3906
31101,2018,4528
31103,2018,426
31105,2018,2060
31107,2018,4650
31109,2018,211797
31111,2018,21449
31113,2018,432
31115,2018,358
31117,2018,310
31119,2018,22049
31121,2018,4744
31123,2018,2816
31125,2018,2128
31127,2018,4286
31129,2018,2397
31131,2018,9692
31133,2018,1398
31135,2018,1617
31137,2018,5381
31139,2018,4292
31141,2018,20260
31143,2018,3071
31145,2018,6549
31147,2018,4599
31149,2018,756
31151,2018,9109
31153,2018,120380
31155,2018,13002
31157,2018,21642
31159,2018,10990
31161,2018,2858
31163,2018,1693
31165,2018,682
31167,2018,3689
31169,2018,2783
31171,2018,390
31173,2018,4187
31175,2018,2338
31177,2018,12856
31179,2018,6243
31181,2018,2088
31183,2018,458
31185,2018,8242
32001,2018,15193
32003,2018,1465939
32005,2018,28263
32007,2018,34549
32009,2018,421
32011,2018,1260
32013,2018,10664
32015,2018,3398
32017,2018,3084
32019,2018,34155
32021,2018,2620
32023,2018,25380
32027,2018,4694
32029,2018,2348
32031,2018,304489
32033,2018,6247
32510,2018,34661
33001,2018,38492
33003,2018,28959
33005,2018,49578
33007,2018,19904
33009,2018,59369
33011,2018,280444
33013,2018,100013
33015,2018,205262
33017,2018,90601
33019,2018,27294
34001,2018,170167
34003,2018,610269
34005,2018,293709
34007,2018,331370
34009,2018,54510
34011,2018,97476
34013,2018,530876
34015,2018,193539
34017,2018,473287
34019,2018,82739
34021,2018,247493
34023,2018,553122
34025,2018,405495
34027,2018,325262
34029,2018,343723
34031,2018,329782
34033,2018,39961
34035,2018,220391
34037,2018,94330
34039,2018,367432
34041,2018,69801
35001,2018,445568
35003,2018,1742
35005,2018,40377
35006,2018,17127
35007,2018,6985
35009,2018,32033
35011,2018,966
35013,2018,138881
35015,2018,36599
35017,2018,15256
35019,2018,2765
35021,2018,336
35023,2018,2472
35025,2018,44135
35027,2018,10955
35028,2018,12152
35029,2018,13631
35031,2018,45863
35033,2018,2569
35035,2018,42201
35037,2018,4699
35039,2018,23911
35041,2018,12271
35043,2018,91827
35045,2018,79435
35047,2018,17543
35049,2018,91329
35051,2018,5493
35053,2018,10360
35055,2018,19309
35057,2018,9668
35059,2018,2605
35061,2018,47975
36001,2018,208265
36003,2018,29844
36005,2018,950031
36007,2018,124769
36009,2018,48113
36011,2018,50040
36013,2018,80584
36015,2018,53245
36017,2018,29831
36019,2018,54873
36021,2018,37397
36023,2018,32313
36025,2018,27592
36027,2018,197940
36029,2018,601898
36031,2018,23629
36033,2018,33753
36035,2018,34317
36037,2018,37013
36039,2018,30600
36041,2018,2590
36043,2018,38571
36045,2018,73327
36047,2018,1716637
36049,2018,16584
36051,2018,42912
36053,2018,47085
36055,2018,486969
36057,2018,30891
36059,2018,877067
36061,2018,1157969
36063,2018,135697
36065,2018,146063
36067,2018,302381
36069,2018,69883
36071,2018,248429
36073,2018,26993
36075,2018,78009
36077,2018,39396
36079,2018,66136
36081,2018,1528445
36083,2018,106590
36085,2018,313191
36087,2018,197601
36089,2018,71388
36091,2018,150862
36093,2018,100863
36095,2018,19926
36097,2018,11280
36099,2018,22071
36101,2018,60162
36103,2018,976598
36105,2018,47935
36107,2018,30410
36109,2018,75172
36111,2018,117461
36113,2018,40385
36115,2018,39938
36117,2018,57264
36119,2018,629347
36121,2018,26706
36123,2018,15276
37001,2018,108069
37003,2018,23689
37005,2018,6545
37007,2018,15921
37009,2018,16214
37011,2018,11532
37013,2018,28102
37015,2018,11970
37017,2018,20322
37019,2018,76326
37021,2018,168005
37023,2018,58615
37025,2018,139108
37027,2018,52243
37029,2018,6952
37031,2018,42218
37033,2018,14301
37035,2018,101663
37037,2018,43161
37039,2018,16094
37041,2018,8289
37043,2018,6125
37045,2018,61734
37047,2018,35099
37049,2018,64223
37051,2018,224132
37053,2018,17665
37055,2018,23075
37057,2018,106186
37059,2018,26346
37061,2018,36196
37063,2018,219652
37065,2018,32109
37067,2018,246670
37069,2018,44158
37071,2018,145407
37073,2018,7350
37075,2018,5059
37077,2018,39632
37079,2018,14109
37081,2018,353979
37083,2018,31337
37085,2018,87903
37087,2018,37360
37089,2018,68325
37091,2018,15524
37093,2018,36350
37095,2018,3246
37097,2018,116785
37099,2018,29143
37101,2018,133089
37103,2018,5976
37105,2018,38854
37107,2018,34464
37109,2018,54704
37111,2018,28657
37113,2018,19800
37115,2018,13676
37117,2018,13640
37119,2018,755691
37121,2018,9009
37123,2018,16696
37125,2018,57534
37127,2018,59865
37129,2018,155451
37131,2018,11724
37133,2018,136244
37135,2018,104301
37137,2018,7325
37139,2018,25632
37141,2018,39532
37143,2018,7746
37145,2018,25019
37147,2018,123615
37149,2018,11558
37151,2018,91544
37153,2018,28295
37155,2018,84541
37157,2018,57106
37159,2018,90780
37161,2018,41167
37163,2018,39352
37165,2018,21706
37167,2018,39293
37169,2018,28991
37171,2018,44823
37173,2018,8849
37175,2018,19343
37177,2018,2665
37179,2018,155516
37181,2018,27685
37183,2018,748274
37185,2018,11814
37187,2018,6919
37189,2018,41187
37191,2018,78554
37193,2018,42462
37195,2018,51202
37197,2018,23579
37199,2018,10610
38001,2018,1285
38003,2018,6403
38005,2018,3912
38007,2018,556
38009,2018,3723
38011,2018,1777
38013,2018,1214
38015,2018,61167
38017,2018,123729
38019,2018,2061
38021,2018,2938
38023,2018,1253
38025,2018,2743
38027,2018,1329
38029,2018,1842
38031,2018,1907
38033,2018,1036
38035,2018,48564
38037,2018,1224
38039,2018,1176
38041,2018,1415
38043,2018,1424
38045,2018,2265
38047,2018,1039
38049,2018,3463
38051,2018,1357
38053,2018,8658
38055,2018,5503
38057,2018,5059
38059,2018,19754
38061,2018,6713
38063,2018,1661
38065,2018,1101
38067,2018,4107
38069,2018,2343
38071,2018,7002
38073,2018,3155
38075,2018,1449
38077,2018,10315
38079,2018,8494
38081,2018,2295
38083,2018,708
38085,2018,2714
38087,2018,458
38089,2018,19566
38091,2018,1097
38093,2018,13349
38095,2018,1258
38097,2018,4947
38099,2018,6361
38101,2018,45249
38103,2018,2135
38105,2018,23220
39001,2018,17306
39003,2018,65027
39005,2018,33810
39007,2018,61274
39009,2018,49111
39011,2018,28207
39013,2018,42980
39015,2018,27591
39017,2018,251851
39019,2018,16779
39021,2018,24759
39023,2018,83556
39025,2018,133178
39027,2018,26911
39029,2018,64435
39031,2018,22322
39033,2018,25390
39035,2018,803525
39037,2018,31229
39039,2018,23894
39041,2018,132861
39043,2018,45897
39045,2018,100816
39047,2018,17955
39049,2018,892061
39051,2018,26613
39053,2018,18602
39055,2018,57756
39057,2018,110046
39059,2018,24276
39061,2018,533038
39063,2018,48897
39065,2018,20376
39067,2018,9375
39069,2018,16904
39071,2018,26672
39073,2018,17893
39075,2018,26689
39077,2018,36795
39079,2018,20383
39081,2018,41257
39083,2018,39063
39085,2018,146737
39087,2018,37802
39089,2018,113343
39091,2018,28488
39093,2018,196982
39095,2018,277335
39097,2018,30048
39099,2018,143640
39101,2018,42456
39103,2018,114819
39105,2018,14530
39107,2018,24832
39109,2018,66332
39111,2018,8255
39113,2018,338900
39115,2018,8996
39117,2018,22609
39119,2018,54746
39121,2018,8197
39123,2018,24499
39125,2018,11642
39127,2018,23117
39129,2018,38835
39131,2018,17557
39133,2018,111131
39135,2018,25618
39137,2018,20694
39139,2018,75779
39141,2018,50721
39143,2018,37079
39145,2018,48220
39147,2018,35368
39149,2018,30692
39151,2018,233847
39153,2018,351283
39155,2018,122392
39157,2018,56733
39159,2018,38903
39161,2018,17474
39163,2018,8466
39165,2018,152101
39167,2018,37823
39169,2018,71831
39171,2018,22996
39173,2018,88569
39175,2018,13600
40001,2018,13745
40003,2018,3690
40005,2018,8485
40007,2018,3156
40009,2018,14039
40011,2018,5544
40013,2018,29494
40015,2018,18198
40017,2018,94090
40019,2018,30102
40021,2018,31700
40023,2018,8716
40025,2018,1177
40027,2018,193747
40029,2018,3272
40031,2018,81236
40033,2018,3590
40035,2018,8921
40037,2018,44959
40039,2018,18987
40041,2018,25127
40043,2018,2894
40045,2018,2307
40047,2018,37851
40049,2018,17037
40051,2018,35529
40053,2018,2501
40055,2018,3840
40057,2018,1582
40059,2018,2204
40061,2018,7641
40063,2018,8411
40065,2018,15848
40067,2018,3556
40069,2018,6699
40071,2018,26270
40073,2018,9769
40075,2018,5301
40077,2018,6151
40079,2018,31111
40081,2018,21675
40083,2018,30892
40085,2018,6154
40087,2018,25352
40089,2018,20010
40091,2018,11485
40093,2018,4425
40095,2018,9874
40097,2018,25709
40099,2018,8527
40101,2018,43014
40103,2018,6928
40105,2018,6344
40107,2018,7652
40109,2018,511278
40111,2018,23666
40113,2018,29370
40115,2018,19169
40117,2018,10018
40119,2018,58689
40121,2018,26925
40123,2018,24251
40125,2018,46634
40127,2018,6562
40129,2018,2115
40131,2018,59375
40133,2018,15148
40135,2018,25838
40137,2018,26414
40139,2018,13344
40141,2018,4441
40143,2018,417399
40145,2018,50980
40147,2018,31450
40149,2018,6727
40151,2018,5812
40153,2018,12953
41001,2018,9191
41003,2018,65300
41005,2018,267014
41007,2018,24515
41009,2018,33525
41011,2018,37851
41013,2018,14000
41015,2018,12298
41017,2018,121755
41019,2018,64123
41021,2018,1059
41023,2018,3950
41025,2018,4265
41027,2018,15090
41029,2018,133628
41031,2018,14667
41033,2018,50492
41035,2018,40931
41037,2018,4638
41039,2018,247918
41041,2018,28341
41043,2018,79977
41045,2018,18840
41047,2018,220247
41049,2018,6890
41051,2018,572610
41053,2018,53911
41055,2018,996
41057,2018,15605
41059,2018,49062
41061,2018,16225
41063,2018,3908
41065,2018,16077
41067,2018,404097
41069,2018,718
41071,2018,68748
42001,2018,65122
42003,2018,797955
42005,2018,40566
42007,2018,102938
42009,2018,29597
42011,2018,270921
42013,2018,76420
42015,2018,36683
42017,2018,407662
42019,2018,121814
42021,2018,81082
42023,2018,2624
42025,2018,40499
42027,2018,119415
42029,2018,340061
42031,2018,25044
42033,2018,51458
42035,2018,24976
42037,2018,42964
42039,2018,53229
42041,2018,162451
42043,2018,178123
42045,2018,369878
42047,2018,18733
42049,2018,174991
42051,2018,82310
42053,2018,5185
42055,2018,95830
42057,2018,9029
42059,2018,23869
42061,2018,29409
42063,2018,55564
42065,2018,26840
42067,2018,15235
42069,2018,132680
42071,2018,339591
42073,2018,53221
42075,2018,87213
42077,2018,238248
42079,2018,203291
42081,2018,72522
42083,2018,26307
42085,2018,69335
42087,2018,27670
42089,2018,113687
42091,2018,533560
42093,2018,11297
42095,2018,197418
42097,2018,57017
42099,2018,29478
42101,2018,1073972
42103,2018,35341
42105,2018,9860
42107,2018,89986
42109,2018,25918
42111,2018,46626
42113,2018,3836
42115,2018,24862
42117,2018,25044
42119,2018,30391
42121,2018,31648
42123,2018,24238
42125,2018,131295
42127,2018,32200
42129,2018,218593
42131,2018,17050
42133,2018,288153
44001,2018,31751
44003,2018,108039
44005,2018,52870
44007,2018,431393
44009,2018,83532
45001,2018,15190
45003,2018,106232
45005,2018,5782
45007,2018,126364
45009,2018,8980
45011,2018,13097
45013,2018,107902
45015,2018,146594
45017,2018,8877
45019,2018,271763
45021,2018,36623
45023,2018,20260
45025,2018,29112
45027,2018,20550
45029,2018,23095
45031,2018,42042
45033,2018,19112
45035,2018,105801
45037,2018,18086
45039,2018,14001
45041,2018,87705
45043,2018,35686
45045,2018,334345
45047,2018,44149
45049,2018,12411
45051,2018,210395
45053,2018,18502
45055,2018,41133
45057,2018,57560
45059,2018,42385
45061,2018,11221
45063,2018,191582
45065,2018,5212
45067,2018,19029
45069,2018,17212
45071,2018,23979
45073,2018,47200
45075,2018,53945
45077,2018,85046
45079,2018,287798
45081,2018,12607
45083,2018,203163
45085,2018,67678
45087,2018,17074
45089,2018,19003
45091,2018,179606
46003,2018,1663
46005,2018,11004
46007,2018,2025
46009,2018,4347
46011,2018,24776
46013,2018,24523
46015,2018,3100
46017,2018,1206
46019,2018,6151
46021,2018,801
46023,2018,5218
46025,2018,2058
46027,2018,10217
46029,2018,17407
46031,2018,2397
46033,2018,5137
46035,2018,12249
46037,2018,3081
46039,2018,2564
46041,2018,3417
46043,2018,1611
46045,2018,2277
46047,2018,3868
46049,2018,1286
46051,2018,4306
46053,2018,2307
46055,2018,1064
46057,2018,3517
46059,2018,1811
46061,2018,2002
46063,2018,798
46065,2018,10957
46067,2018,4074
46069,2018,733
46071,2018,1888
46073,2018,1070
46075,2018,532
46077,2018,2825
46079,2018,8031
46081,2018,16311
46083,2018,37282
46085,2018,2243
46087,2018,3235
46089,2018,1231
46091,2018,2919
46093,2018,18432
46095,2018,1191
46097,2018,1317
46099,2018,124822
46101,2018,3851
46102,2018,8771
46103,2018,70128
46105,2018,1689
46107,2018,1177
46109,2018,5760
46111,2018,1405
46115,2018,3918
46117,2018,1787
46119,2018,789
46121,2018,5826
46123,2018,3197
46125,2018,4976
46127,2018,9587
46129,2018,3108
46135,2018,14443
46137,2018,1874
47001,2018,47756
47003,2018,31371
47005,2018,9706
47007,2018,10352
47009,2018,83244
47011,2018,69646
47013,2018,24857
47015,2018,9240
47017,2018,17378
47019,2018,35619
47021,2018,27138
47023,2018,11203
47025,2018,20550
47027,2018,4510
47029,2018,22321
47031,2018,35119
47033,2018,8827
47035,2018,32725
47037,2018,482605
47039,2018,6991
47041,2018,12833
47043,2018,34661
47045,2018,23362
47047,2018,25671
47049,2018,11231
47051,2018,26831
47053,2018,30520
47055,2018,18406
47057,2018,14593
47059,2018,43384
47061,2018,8245
47063,2018,40457
47065,2018,236920
47067,2018,4025
47069,2018,16696
47071,2018,15473
47073,2018,35620
47075,2018,10902
47077,2018,17601
47079,2018,19359
47081,2018,16356
47083,2018,5100
47085,2018,11588
47087,2018,7379
47089,2018,34579
47091,2018,11273
47093,2018,311513
47095,2018,5416
47097,2018,17190
47099,2018,27034
47101,2018,7395
47103,2018,21345
47105,2018,30598
47107,2018,33604
47109,2018,15937
47111,2018,15421
47113,2018,62854
47115,2018,17922
47117,2018,21874
47119,2018,60724
47121,2018,7639
47123,2018,28459
47125,2018,139351
47127,2018,4087
47129,2018,14335
47131,2018,18735
47133,2018,13738
47135,2018,4848
47137,2018,2937
47139,2018,10698
47141,2018,51944
47143,2018,20674
47145,2018,33132
47147,2018,46666
47149,2018,224453
47151,2018,13989
47153,2018,9340
47155,2018,62130
47157,2018,613534
47159,2018,12908
47161,2018,8578
47163,2018,98372
47165,2018,121367
47167,2018,40419
47169,2018,7985
47171,2018,11025
47173,2018,12552
47175,2018,3498
47177,2018,25829
47179,2018,84928
47181,2018,11116
47183,2018,21885
47185,2018,16704
47187,2018,150526
47189,2018,91487
48001,2018,40347
48003,2018,11506
48005,2018,54211
48007,2018,13238
48009,2018,5440
48011,2018,1068
48013,2018,31552
48015,2018,18377
48017,2018,4197
48019,2018,13523
48021,2018,55260
48023,2018,2039
48025,2018,22767
48027,2018,233210
48029,2018,1319423
48031,2018,7100
48033,2018,379
48035,2018,10708
48037,2018,59671
48039,2018,244369
48041,2018,165934
48043,2018,5656
48045,2018,872
48047,2018,4103
48049,2018,23781
48051,2018,11256
48053,2018,28444
48055,2018,28714
48057,2018,13337
48059,2018,8568
48061,2018,259667
48063,2018,7662
48065,2018,3664
48067,2018,17860
48069,2018,4576
48071,2018,27567
48073,2018,32157
48075,2018,5019
48077,2018,6374
48079,2018,1741
48081,2018,1879
48083,2018,4854
48085,2018,680805
48087,2018,1756
48089,2018,12468
48091,2018,93862
48093,2018,7722
48095,2018,1586
48097,2018,25069
48099,2018,52613
48101,2018,802
48103,2018,3018
48105,2018,2115
48107,2018,3420
48109,2018,1315
48111,2018,4516
48113,2018,1770707
48115,2018,7988
48117,2018,11447
48119,2018,3191
48121,2018,596996
48123,2018,12367
48125,2018,1372
48127,2018,6035
48129,2018,1994
48131,2018,6758
48133,2018,11131
48135,2018,104531
48137,2018,981
48139,2018,116816
48141,2018,546503
48143,2018,28927
48145,2018,11086
48147,2018,22509
48149,2018,14656
48151,2018,2182
48153,2018,3404
48155,2018,683
48157,2018,522587
48159,2018,6361
48161,2018,12181
48163,2018,13832
48165,2018,12642
48167,2018,221396
48169,2018,4633
48171,2018,14401
48173,2018,892
48175,2018,4530
48177,2018,12666
48179,2018,13792
48181,2018,83783
48183,2018,77511
48185,2018,18203
48187,2018,107152
48189,2018,21540
48191,2018,1772
48193,2018,4820
48195,2018,3334
48197,2018,2359
48199,2018,35972
48201,2018,3141526
48203,2018,41433
48205,2018,3793
48207,2018,3619
48209,2018,155440
48211,2018,2330
48213,2018,49496
48215,2018,532801
48217,2018,21746
48219,2018,14679
48221,2018,34811
48223,2018,22606
48225,2018,14156
48227,2018,24726
48229,2018,3199
48231,2018,62286
48233,2018,13172
48235,2018,921
48237,2018,5747
48239,2018,9018
48241,2018,21624
48243,2018,1372
48245,2018,165120
48247,2018,2972
48249,2018,24965
48251,2018,110145
48253,2018,13983
48255,2018,10669
48257,2018,83451
48259,2018,28477
48261,2018,283
48263,2018,399
48265,2018,29705
48267,2018,2451
48269,2018,163
48271,2018,2232
48273,2018,20571
48275,2018,2117
48277,2018,30344
48279,2018,7858
48281,2018,13196
48283,2018,5244
48285,2018,11495
48287,2018,10918
48289,2018,9817
48291,2018,55669
48293,2018,14512
48295,2018,2031
48297,2018,7650
48299,2018,11051
48301,2018,96
48303,2018,208189
48305,2018,3549
48307,2018,4745
48309,2018,165454
48311,2018,438
48313,2018,9609
48315,2018,5816
48317,2018,3545
48319,2018,2324
48321,2018,22473
48323,2018,36358
48325,2018,32853
48327,2018,1138
48329,2018,112334
48331,2018,14972
48333,2018,2681
48335,2018,5823
48337,2018,11583
48339,2018,384385
48341,2018,13112
48343,2018,7278
48345,2018,659
48347,2018,42792
48349,2018,30134
48351,2018,8705
48353,2018,8879
48355,2018,236209
48357,2018,6143
48359,2018,1452
48361,2018,52909
48363,2018,17601
48365,2018,14289
48367,2018,88660
48369,2018,6084
48371,2018,10320
48373,2018,32242
48375,2018,76157
48377,2018,3670
48379,2018,7162
48381,2018,88041
48383,2018,2405
48385,2018,1960
48387,2018,7167
48389,2018,10714
48391,2018,4112
48393,2018,526
48395,2018,10433
48397,2018,65909
48399,2018,6159
48401,2018,35371
48403,2018,5724
48405,2018,4718
48407,2018,17352
48409,2018,41984
48411,2018,3621
48413,2018,1738
48415,2018,10718
48417,2018,1983
48419,2018,15365
48421,2018,1901
48423,2018,144982
48425,2018,5697
48427,2018,39273
48429,2018,5840
48431,2018,818
48433,2018,752
48435,2018,2341
48437,2018,4553
48439,2018,1392207
48441,2018,88640
48443,2018,424
48445,2018,7622
48447,2018,838
48449,2018,20128
48451,2018,75996
48453,2018,896676
48455,2018,8366
48457,2018,13329
48459,2018,25536
48461,2018,2239
48463,2018,16273
48465,2018,30243
48467,2018,34206
48469,2018,57663
48471,2018,54501
48473,2018,36443
48475,2018,7261
48477,2018,21524
48479,2018,173728
48481,2018,25597
48483,2018,3079
48485,2018,87460
48487,2018,8111
48489,2018,14226
48491,2018,377429
48493,2018,32481
48495,2018,4916
48497,2018,44220
48499,2018,25916
48501,2018,5191
48503,2018,10717
48505,2018,8336
48507,2018,7354
49001,2018,3883
49003,2018,33307
49005,2018,82279
49007,2018,12399
49009,2018,555
49011,2018,221560
49013,2018,11880
49015,2018,5906
49017,2018,2916
49019,2018,6117
49021,2018,33200
49023,2018,6923
49025,2018,4396
49027,2018,7411
49029,2018,7134
49031,2018,770
49033,2018,1415
49035,2018,763960
49037,2018,9322
49039,2018,20018
49041,2018,12886
49043,2018,28401
49045,2018,44691
49047,2018,21679
49049,2018,399440
49051,2018,20602
49053,2018,97833
49055,2018,1559
49057,2018,165591
50001,2018,24488
50003,2018,21910
50005,2018,19181
50007,2018,115141
50009,2018,3751
50011,2018,32284
50013,2018,4579
50015,2018,16645
50017,2018,18459
50019,2018,16545
50021,2018,37227
50023,2018,37764
50025,2018,26719
50027,2018,34219
51001,2018,19186
51003,2018,70321
51005,2018,9017
51007,2018,8254
51009,2018,19840
51011,2018,9820
51013,2018,173795
51015,2018,47968
51017,2018,2572
51019,2018,49374
51021,2018,4071
51023,2018,20749
51025,2018,10668
51027,2018,13564
51029,2018,11153
51031,2018,35391
51033,2018,19715
51035,2018,18026
51036,2018,4402
51037,2018,7206
51041,2018,228807
51043,2018,9139
51045,2018,3182
51047,2018,33016
51049,2018,6081
51051,2018,8959
51053,2018,18854
51057,2018,6711
51059,2018,769345
51061,2018,45629
51063,2018,9625
51065,2018,17112
51067,2018,34169
51069,2018,56246
51071,2018,10349
51073,2018,24128
51075,2018,14816
51077,2018,9683
51079,2018,12334
51081,2018,8149
51083,2018,20143
51085,2018,69058
51087,2018,216672
51089,2018,30694
51091,2018,1220
51093,2018,23538
51095,2018,44673
51097,2018,4397
51099,2018,17653
51101,2018,10993
51103,2018,5469
51105,2018,14970
51107,2018,272685
51109,2018,23344
51111,2018,7574
51113,2018,8139
51115,2018,4972
51117,2018,18085
51119,2018,5970
51121,2018,73426
51125,2018,8644
51127,2018,14778
51131,2018,6681
51133,2018,6219
51135,2018,9993
51137,2018,22719
51139,2018,14922
51141,2018,10442
51143,2018,37918
51145,2018,19528
51147,2018,16083
51149,2018,25746
51153,2018,314925
51155,2018,21269
51157,2018,4334
51159,2018,5844
51161,2018,58765
51163,2018,13581
51165,2018,51139
51167,2018,16834
51169,2018,13251
51171,2018,26456
51173,2018,18960
51175,2018,11464
51177,2018,87881
51179,2018,102503
51181,2018,4128
51183,2018,7789
51185,2018,25379
51187,2018,26326
51191,2018,33733
51193,2018,10469
51195,2018,24855
51197,2018,17893
51199,2018,43855
51510,2018,115259
51520,2018,10301
51530,2018,4150
51540,2018,35432
51550,2018,161949
51570,2018,10684
51580,2018,3528
51590,2018,24838
51595,2018,3235
51600,2018,15500
51610,2018,9500
51620,2018,4815
51630,2018,20563
51640,2018,3909
51650,2018,90058
51660,2018,40957
51670,2018,13998
51678,2018,5436
51680,2018,56512
51683,2018,27388
51685,2018,12736
51690,2018,7678
51700,2018,120115
51710,2018,175208
51720,2018,2531
51730,2018,19912
51735,2018,7650
51740,2018,61844
51750,2018,14635
51760,2018,164181
51770,2018,63908
51775,2018,16523
51790,2018,15404
51800,2018,59614
51810,2018,302543
51820,2018,13993
51830,2018,11058
51840,2018,18190
53001,2018,11548
53003,2018,13568
53005,2018,126309
53007,2018,47169
53009,2018,43110
53011,2018,312151
53013,2018,2290
53015,2018,67558
53017,2018,26033
53019,2018,4470
53021,2018,59540
53023,2018,1280
53025,2018,59347
53027,2018,45265
53029,2018,50565
53031,2018,16941
53033,2018,1554259
53035,2018,175239
53037,2018,33017
53039,2018,13334
53041,2018,48801
53043,2018,6105
53045,2018,39905
53047,2018,24725
53049,2018,12329
53051,2018,7948
53053,2018,594523
53055,2018,9511
53057,2018,78084
53059,2018,7631
53061,2018,549575
53063,2018,335828
53065,2018,26704
53067,2018,185586
53069,2018,2399
53071,2018,39188
53073,2018,149625
53075,2018,38284
53077,2018,153650
54001,2018,10453
54003,2018,77383
54005,2018,13760
54007,2018,8593
54009,2018,13641
54011,2018,60094
54013,2018,4341
54015,2018,5290
54017,2018,5704
54019,2018,26547
54021,2018,5534
54023,2018,6939
54025,2018,21075
54027,2018,14589
54029,2018,17858
54031,2018,8399
54033,2018,42396
54035,2018,17843
54037,2018,37347
54039,2018,113237
54041,2018,9890
54043,2018,12782
54045,2018,20506
54047,2018,11120
54049,2018,35870
54051,2018,19084
54053,2018,16543
54055,2018,35970
54057,2018,16679
54059,2018,14910
54061,2018,77598
54063,2018,7817
54065,2018,11124
54067,2018,15009
54069,2018,26037
54071,2018,4043
54073,2018,4923
54075,2018,5047
54077,2018,21350
54079,2018,36077
54081,2018,45898
54083,2018,17997
54085,2018,5958
54087,2018,8516
54089,2018,7817
54091,2018,10625
54093,2018,4288
54095,2018,5355
54097,2018,15252
54099,2018,24848
54101,2018,5007
54103,2018,9235
54105,2018,3595
54107,2018,52410
54109,2018,12948
55001,2018,12044
55003,2018,9730
55005,2018,27180
55007,2018,8747
55009,2018,172128
55011,2018,7959
55013,2018,8782
55015,2018,32878
55017,2018,40941
55019,2018,20425
55021,2018,37145
55023,2018,9829
55025,2018,375265
55027,2018,58298
55029,2018,15778
55031,2018,28117
55033,2018,30727
55035,2018,70236
55037,2018,2652
55039,2018,65903
55041,2018,5468
55043,2018,33658
55045,2018,23325
55047,2018,11243
55049,2018,14828
55051,2018,3232
55053,2018,12937
55055,2018,56115
55057,2018,16734
55059,2018,113765
55061,2018,12687
55063,2018,79282
55065,2018,10210
55067,2018,11574
55069,2018,17630
55071,2018,49604
55073,2018,85945
55075,2018,24465
55077,2018,9163
55078,2018,2688
55079,2018,626805
55081,2018,28510
55083,2018,23827
55085,2018,21156
55087,2018,123074
55089,2018,56102
55091,2018,4362
55093,2018,29143
55095,2018,27211
55097,2018,47896
55099,2018,8021
55101,2018,126561
55103,2018,10295
55105,2018,104980
55107,2018,8375
55109,2018,58751
55111,2018,40351
55113,2018,9523
55115,2018,25011
55117,2018,73630
55119,2018,12573
55121,2018,17984
55123,2018,18127
55125,2018,12180
55127,2018,67977
55129,2018,9191
55131,2018,87107
55133,2018,257825
55135,2018,32111
55137,2018,14790
55139,2018,113939
55141,2018,44934
56001,2018,28897
56003,2018,6920
56005,2018,30941
56007,2018,9423
56009,2018,8569
56011,2018,4366
56013,2018,23767
56015,2018,8201
56017,2018,2573
56019,2018,4885
56021,2018,63753
56023,2018,11772
56025,2018,50916
56027,2018,1516
56029,2018,17367
56031,2018,4919
56033,2018,18518
56035,2018,6057
56037,2018,28254
56039,2018,16117
56041,2018,12602
56043,2018,4746
56045,2018,4297
01001,2019,36352
01003,2019,137220
01005,2019,15632
01007,2019,14948
01009,2019,36077
01011,2019,6596
01013,2019,11856
01015,2019,72940
01017,2019,20765
01019,2019,16006
01021,2019,28097
01023,2019,7610
01025,2019,14683
01027,2019,8230
01029,2019,9117
01031,2019,33039
01033,2019,34522
01035,2019,7188
01037,2019,6651
01039,2019,22362
01041,2019,8534
01043,2019,52429
01045,2019,31257
01047,2019,23014
01049,2019,44868
01051,2019,53574
01053,2019,23101
01055,2019,64494
01057,2019,9902
01059,2019,19509
01061,2019,16137
01063,2019,4766
01065,2019,8923
01067,2019,10328
01069,2019,66681
01071,2019,32335
01073,2019,425538
01075,2019,8333
01077,2019,58899
