fips,year,population
48485,2018,131807
48487,2018,12777
48489,2018,21450
48491,2018,566463
48493,2018,50196
48495,2018,7778
48497,2018,68284
48499,2018,45157
48501,2018,8590
48503,2018,17986
48505,2018,14149
48507,2018,11969
49001,2018,6625
49003,2018,54906
49005,2018,126400
49007,2018,20233
49009,2018,974
49011,2018,351101
49013,2018,19943
49015,2018,10003
49017,2018,5002
49019,2018,9686
49021,2018,52678
49023,2018,11629
49025,2018,7677
49027,2018,12987
49029,2018,11956
49031,2018,1438
49033,2018,2456
49035,2018,1148692
49037,2018,15358
49039,2018,30503
49041,2018,21497
49043,2018,41890
49045,2018,69989
49047,2018,35405
49049,2018,621520
49051,2018,33067
49053,2018,171567
49055,2018,2671
49057,2018,255697
51001,2018,32581
51003,2018,108377
51005,2018,14986
51007,2018,13057
51009,2018,31684
51011,2018,15881
51013,2018,236025
51015,2018,75535
51017,2018,4253
51019,2018,78882
51021,2018,6303
51023,2018,33352
51025,2018,16336
51027,2018,21369
51029,2018,17043
51031,2018,55137
51033,2018,30751
51035,2018,29741
51036,2018,7000
51037,2018,11944
51041,2018,348281
51043,2018,14511
51045,2018,5102
51047,2018,51795
51049,2018,9857
51051,2018,14526
51053,2018,28633
51057,2018,10896
51059,2018,1148463
51061,2018,70642
51063,2018,15790
51065,2018,26898
51067,2018,56191
51069,2018,88173
51071,2018,16799
51073,2018,37341
51075,2018,23219
51077,2018,15635
51079,2018,19692
51081,2018,11432
51083,2018,34181
51085,2018,106886
51087,2018,328993
51089,2018,51050
51091,2018,2208
51093,2018,36972
51095,2018,76033
51097,2018,7045
51099,2018,26612
51101,2018,16919
51103,2018,10696
51105,2018,23656
51107,2018,405522
51109,2018,36784
51111,2018,12215
51113,2018,13248
51115,2018,8792
51117,2018,30624
51119,2018,10733
51121,2018,98532
51125,2018,14862
51127,2018,22317
51131,2018,11761
51133,2018,12168
51135,2018,15400
51137,2018,36598
51139,2018,23972
51141,2018,17663
51143,2018,60901
51145,2018,29210
51147,2018,22906
51149,2018,37993
51153,2018,466235
51155,2018,34060
51157,2018,7345
51159,2018,8970
51161,2018,94086
51163,2018,22761
51165,2018,81261
51167,2018,26795
51169,2018,21672
51171,2018,43473
51173,2018,30454
51175,2018,17713
51177,2018,134011
51179,2018,149824
51181,2018,6463
51183,2018,11241
51185,2018,41058
51187,2018,40006
51191,2018,54067
51193,2018,17817
51195,2018,37875
51197,2018,28698
51199,2018,67976
51510,2018,159069
51520,2018,16685
51530,2018,6494
51540,2018,47506
51550,2018,242359
51570,2018,17504
51580,2018,5578
51590,2018,40649
51595,2018,5363
51600,2018,23725
51610,2018,14467
51620,2018,8089
51630,2018,29171
51640,2018,6348
51650,2018,134330
51660,2018,53488
51670,2018,22478
51678,2018,7297
51680,2018,81309
51683,2018,41046
51685,2018,17718
51690,2018,12627
51700,2018,178523
51710,2018,243585
51720,2018,3972
51730,2018,31056
51735,2018,12169
51740,2018,94750
51750,2018,18101
51760,2018,229221
51770,2018,99009
51775,2018,25293
51790,2018,24562
51800,2018,90975
51810,2018,449849
51820,2018,22531
51830,2018,15002
51840,2018,27962
50001,2018,36873
50003,2018,35520
50005,2018,30236
50007,2018,163571
50009,2018,6234
50011,2018,49258
50013,2018,7110
50015,2018,25295
50017,2018,28888
50019,2018,26859
50021,2018,58596
50023,2018,58079
50025,2018,42635
50027,2018,55204
53001,2018,19736
53003,2018,22616
53005,2018,201286
53007,2018,76752
53009,2018,76551
53011,2018,481427
53013,2018,4039
53015,2018,108752
53017,2018,42749
53019,2018,7638
53021,2018,94003
53023,2018,2240
53025,2018,96672
53027,2018,73801
53029,2018,84227
53031,2018,31746
53033,2018,2228364
53035,2018,269276
53037,2018,47358
53039,2018,22136
53041,2018,79569
53043,2018,10726
53045,2018,65380
53047,2018,42117
53049,2018,22074
53051,2018,13586
53053,2018,893756
53055,2018,17124
53057,2018,127835
53059,2018,11919
53061,2018,813059
53063,2018,513603
53065,2018,45224
53067,2018,286056
53069,2018,4415
53071,2018,60615
53073,2018,225197
53075,2018,49683
53077,2018,250562
55001,2018,20341
55003,2018,15587
55005,2018,45150
55007,2018,15026
55009,2018,263165
55011,2018,13114
55013,2018,15374
55015,2018,50132
55017,2018,64109
55019,2018,34705
55021,2018,57333
55023,2018,16265
55025,2018,541948
55027,2018,87833
55029,2018,27589
55031,2018,43143
55033,2018,45091
55035,2018,104355
55037,2018,4294
55039,2018,103001
55041,2018,8977
55043,2018,51444
55045,2018,36924
55047,2018,18849
55049,2018,23722
55051,2018,5687
55053,2018,20472
55055,2018,85049
55057,2018,26593
55059,2018,168926
55061,2018,20395
55063,2018,118041
55065,2018,16672
55067,2018,19236
55069,2018,27673
55071,2018,79015
55073,2018,135421
55075,2018,40402
55077,2018,15418
55078,2018,4595
55079,2018,946969
55081,2018,46141
55083,2018,37824
55085,2018,35444
55087,2018,186879
55089,2018,89059
55091,2018,7304
55093,2018,42592
55095,2018,43568
55097,2018,70850
55099,2018,13357
55101,2018,196357
55103,2018,17397
55105,2018,162874
55107,2018,14110
55109,2018,89688
55111,2018,64318
55113,2018,16464
55115,2018,40771
55117,2018,115233
55119,2018,20364
55121,2018,29494
55123,2018,30772
55125,2018,21928
55127,2018,103550
55129,2018,15837
55131,2018,135445
55133,2018,402522
55135,2018,51130
55137,2018,24267
55139,2018,170878
55141,2018,72954
54001,2018,16487
54003,2018,117236
54005,2018,21953
54007,2018,14076
54009,2018,22129
54011,2018,93035
54013,2018,7217
54015,2018,8639
54017,2018,8556
54019,2018,42982
54021,2018,7898
54023,2018,11630
54025,2018,34792
54027,2018,23357
54029,2018,29079
54031,2018,13764
54033,2018,67494
54035,2018,28695
54037,2018,56890
54039,2018,180410
54041,2018,16017
54043,2018,20583
54045,2018,32609
54047,2018,18221
54049,2018,56091
54051,2018,30821
54053,2018,26752
54055,2018,59202
54057,2018,26953
54059,2018,23851
54061,2018,105651
54063,2018,13289
54065,2018,17830
54067,2018,24835
54069,2018,41705
54071,2018,6984
54073,2018,7505
54075,2018,8408
54077,2018,33553
54079,2018,56642
54081,2018,74172
54083,2018,28814
54085,2018,9748
54087,2018,13918
54089,2018,12672
54091,2018,16828
54093,2018,6937
54095,2018,8740
54097,2018,24372
54099,2018,39961
54101,2018,8274
54103,2018,15259
54105,2018,5811
54107,2018,84180
54109,2018,20784
56001,2018,38728
56003,2018,11877
56005,2018,46299
56007,2018,14879
56009,2018,13658
56011,2018,7445
56013,2018,39561
56015,2018,13292
56017,2018,4568
56019,2018,8446
56021,2018,98865
56023,2018,19445
56025,2018,79175
56027,2018,2400
56029,2018,29210
56031,2018,8516
56033,2018,30219
56035,2018,9798
56037,2018,42858
56039,2018,23269
56041,2018,20292
56043,2018,7877
56045,2018,6924
02013,2019,3337
02016,2019,5634
02020,2019,288000
02050,2019,18386
02060,2019,836
02068,2019,2097
02070,2019,4916
02090,2019,96849
02100,2019,2530
02105,2019,2148
02110,2019,31974
02122,2019,58708
02130,2019,13901
02150,2019,12998
02158,2019,8314
02164,2019,1592
02170,2019,108317
02180,2019,10004
02185,2019,9832
02188,2019,7621
02195,2019,3266
02198,2019,6203
02220,2019,8493
02230,2019,1183
02240,2019,6893
02261,2019,9202
02275,2019,2502
02282,2019,579
02290,2019,5230
01001,2019,55869
01003,2019,223234
01005,2019,24686
01007,2019,22394
01009,2019,57826
01011,2019,10101
01013,2019,19448
01015,2019,113605
01017,2019,33254
01019,2019,26196
01021,2019,44428
01023,2019,12589
01025,2019,23622
01027,2019,13235
01029,2019,14910
01031,2019,52342
01033,2019,55241
01035,2019,12067
01037,2019,10663
01039,2019,37049
01041,2019,13772
01043,2019,83768
01045,2019,49172
01047,2019,37196
01049,2019,71513
01051,2019,81209
01053,2019,36633
01055,2019,102268
01057,2019,16302
01059,2019,31362
01061,2019,26271
01063,2019,8111
01065,2019,14651
01067,2019,17205
01069,2019,105882
01071,2019,51626
01073,2019,658573
01075,2019,13805
01077,2019,92729
01079,2019,32924
01081,2019,164542
01083,2019,98915
01085,2019,9726
01087,2019,18068
01089,2019,372909
01091,2019,18863
01093,2019,29709
01095,2019,96774
01097,2019,413210
01099,2019,20733
01101,2019,226486
01103,2019,119679
01105,2019,8923
01107,2019,19930
01109,2019,33114
01111,2019,22722
01113,2019,57961
01115,2019,89512
01117,2019,217702
01119,2019,12427
01121,2019,79978
01123,2019,40367
01125,2019,209355
01127,2019,63521
01129,2019,16326
01131,2019,10373
01133,2019,23629
05001,2019,17486
05003,2019,19657
05005,2019,41932
05007,2019,279141
05009,2019,37432
05011,2019,10763
05013,2019,5189
05015,2019,28380
05017,2019,10118
05019,2019,22320
05021,2019,14551
05023,2019,24919
05025,2019,7956
05027,2019,23457
05029,2019,20846
05031,2019,110332
05033,2019,63257
05035,2019,47955
05037,2019,16419
05039,2019,7009
05041,2019,11361
05043,2019,18219
05045,2019,126007
05047,2019,17715
05049,2019,12477
05051,2019,99386
05053,2019,18265
05055,2019,45325
05057,2019,21532
05059,2019,33771
05061,2019,13202
05063,2019,37825
05065,2019,13629
05067,2019,16719
05069,2019,66824
05071,2019,26578
05073,2019,6624
05075,2019,16406
05077,2019,8857
05079,2019,13024
05081,2019,12259
05083,2019,21466
05085,2019,73309
05087,2019,16576
05089,2019,16694
05091,2019,43257
05093,2019,40651
05095,2019,6701
05097,2019,8986
05099,2019,8252
05101,2019,7753
05103,2019,23382
05105,2019,10455
05107,2019,17782
05109,2019,10718
05111,2019,23528
05113,2019,19964
05115,2019,64072
05117,2019,8062
05119,2019,391911
05121,2019,17958
05123,2019,24994
05125,2019,122437
05127,2019,10281
05129,2019,7881
05131,2019,127827
05133,2019,17007
05135,2019,17442
05137,2019,12506
05139,2019,38682
05141,2019,16545
05143,2019,239187
05145,2019,78753
05147,2019,6320
05149,2019,21341
04001,2019,71887
04003,2019,125922
04005,2019,143476
04007,2019,54018
04009,2019,38837
04011,2019,9498
04012,2019,21108
04013,2019,4485414
04015,2019,212181
04017,2019,110924
04019,2019,1047279
04021,2019,462789
04023,2019,46498
04025,2019,235099
04027,2019,213787
06001,2019,1671329
06003,2019,1129
06005,2019,39752
06007,2019,219186
06009,2019,45905
06011,2019,21547
06013,2019,1153526
06015,2019,27812
06017,2019,192843
06019,2019,999101
06021,2019,28393
06023,2019,135558
06025,2019,181215
06027,2019,18039
06029,2019,900202
06031,2019,152940
06033,2019,64386
06035,2019,30573
06037,2019,10039107
06039,2019,157327
06041,2019,258826
06043,2019,17203
06045,2019,86749
06047,2019,277680
06049,2019,8841
06051,2019,14444
06053,2019,434061
06055,2019,137744
06057,2019,99755
06059,2019,3175692
06061,2019,398329
06063,2019,18807
06065,2019,2470546
06067,2019,1552058
06069,2019,62808
06071,2019,2180085
06073,2019,3338330
06075,2019,881549
06077,2019,762148
06079,2019,283111
06081,2019,766573
06083,2019,446499
06085,2019,1927852
06087,2019,273213
06089,2019,180080
06091,2019,3005
06093,2019,43539
06095,2019,447643
06097,2019,494336
06099,2019,550660
06101,2019,96971
06103,2019,65084
06105,2019,12285
06107,2019,466195
06109,2019,54478
06111,2019,846006
06113,2019,220500
06115,2019,78668
08001,2019,517421
08003,2019,16233
08005,2019,656590
08007,2019,14029
08009,2019,3581
08011,2019,5577
08013,2019,326196
08014,2019,70465
08015,2019,20356
08017,2019,1831
08019,2019,9700
08021,2019,8205
08023,2019,3887
08025,2019,6061
08027,2019,5068
08029,2019,31162
08031,2019,727211
08033,2019,2055
08035,2019,351154
08037,2019,55127
08039,2019,26729
08041,2019,720403
08043,2019,47839
08045,2019,60061
08047,2019,6243
08049,2019,15734
08051,2019,17462
08053,2019,820
08055,2019,6897
08057,2019,1392
08059,2019,582881
08061,2019,1406
08063,2019,7097
08065,2019,8127
08067,2019,56221
08069,2019,356899
08071,2019,14506
08073,2019,5701
08075,2019,22409
08077,2019,154210
08079,2019,769
08081,2019,13283
08083,2019,26183
08085,2019,42758
08087,2019,29068
08089,2019,18278
08091,2019,4952
08093,2019,18845
08095,2019,4265
08097,2019,17767
08099,2019,12172
08101,2019,168424
08103,2019,6324
08105,2019,11267
08107,2019,25638
08109,2019,6824
08111,2019,728
08113,2019,8179
08115,2019,2248
08117,2019,31011
08119,2019,25388
08121,2019,4908
08123,2019,324492
08125,2019,10019
09001,2019,943332
09003,2019,891720
09005,2019,180333
09007,2019,162436
09009,2019,854757
09011,2019,265206
09013,2019,150721
09015,2019,116782
11001,2019,705749
10001,2019,180786
10003,2019,558753
10005,2019,234225
12001,2019,269043
12003,2019,29210
12005,2019,174705
12007,2019,28201
12009,2019,601942
12011,2019,1952778
12013,2019,14105
12015,2019,188910
12017,2019,149657
12019,2019,219252
12021,2019,384902
12023,2019,71686
12027,2019,38001
12029,2019,16826
12031,2019,957755
12033,2019,318316
12035,2019,115081
12037,2019,12125
12039,2019,45660
12041,2019,18582
12043,2019,13811
12045,2019,13639
12047,2019,14428
12049,2019,26937
12051,2019,42022
12053,2019,193920
12055,2019,106221
12057,2019,1471968
12059,2019,19617
12061,2019,159923
12063,2019,46414
12065,2019,14246
12067,2019,8422
12069,2019,367118
12071,2019,770577
12073,2019,293582
12075,2019,41503
12077,2019,8354
12079,2019,18493
12081,2019,403253
12083,2019,365579
12085,2019,161000
12086,2019,2716940
12087,2019,74228
12089,2019,88625
12091,2019,210738
12093,2019,42168
12095,2019,1393452
12097,2019,375751
12099,2019,1496770
12101,2019,553947
12103,2019,974996
12105,2019,724777
12107,2019,74521
12109,2019,264672
12111,2019,328297
12113,2019,184313
12115,2019,433742
12117,2019,471826
12119,2019,132420
12121,2019,44417
12123,2019,21569
12125,2019,15237
12127,2019,553284
12129,2019,33739
12131,2019,74071
12133,2019,25473
13001,2019,18386
13003,2019,8165
13005,2019,11164
13007,2019,3038
13009,2019,44890
13011,2019,19234
13013,2019,83240
13015,2019,107738
13017,2019,16700
13019,2019,19397
13021,2019,153159
13023,2019,12873
13025,2019,19109
13027,2019,15457
13029,2019,39627
13031,2019,79608
13033,2019,22383
13035,2019,24936
13037,2019,6189
13039,2019,54666
13043,2019,10803
13045,2019,119992
13047,2019,67580
13049,2019,13392
13051,2019,289430
13053,2019,10907
13055,2019,24789
13057,2019,258773
13059,2019,128331
13061,2019,2834
13063,2019,292256
13065,2019,6618
13067,2019,760141
13069,2019,43273
13071,2019,45600
13073,2019,156714
13075,2019,17270
13077,2019,148509
13079,2019,12404
13081,2019,22372
13083,2019,16116
13085,2019,26108
13087,2019,26404
13089,2019,759297
13091,2019,20605
13093,2019,13390
13095,2019,87956
13097,2019,146343
13099,2019,10190
13101,2019,4006
13103,2019,64296
13105,2019,19194
13107,2019,22646
13109,2019,10654
13111,2019,26188
13113,2019,114421
13115,2019,98498
13117,2019,244252
13119,2019,23349
13121,2019,1063937
13123,2019,31369
13125,2019,2971
13127,2019,85292
13129,2019,57963
13131,2019,24633
13133,2019,18324
13135,2019,936250
13137,2019,45328
13139,2019,204441
13141,2019,8457
13143,2019,29792
13145,2019,35236
13147,2019,26205
13149,2019,11923
13151,2019,234561
13153,2019,157863
13155,2019,9416
13157,2019,72977
13159,2019,14219
13161,2019,15115
13163,2019,15362
13165,2019,8676
13167,2019,9643
13169,2019,28735
13171,2019,19077
13173,2019,10423
13175,2019,47546
13177,2019,29992
13179,2019,61435
13181,2019,7921
13183,2019,19559
13185,2019,117406
13187,2019,33610
13189,2019,21312
13191,2019,14378
13193,2019,12947
13195,2019,29880
13197,2019,8359
13199,2019,21167
13201,2019,5718
13205,2019,21863
13207,2019,27578
13209,2019,9172
13211,2019,19276
13213,2019,40096
13215,2019,195769
13217,2019,111744
13219,2019,40280
13221,2019,15259
13223,2019,168667
13225,2019,27546
13227,2019,32591
13229,2019,19465
13231,2019,18962
13233,2019,42613
13235,2019,11137
13237,2019,22119
13239,2019,2299
13241,2019,17137
13243,2019,6778
13245,2019,202518
13247,2019,90896
13249,2019,5257
13251,2019,13966
13253,2019,8090
13255,2019,66703
13257,2019,25925
13259,2019,6621
13261,2019,29524
13263,2019,6195
13265,2019,1537
13267,2019,25286
13269,2019,8020
13271,2019,15860
13273,2019,8531
13275,2019,44451
13277,2019,40644
13279,2019,26830
13281,2019,12037
13283,2019,6901
13285,2019,69922
13287,2019,7985
13289,2019,8120
13291,2019,24511
13293,2019,26320
13295,2019,69761
13297,2019,94593
13299,2019,35734
13301,2019,5254
13303,2019,20374
13305,2019,29927
13307,2019,2607
13309,2019,7855
13311,2019,30798
13313,2019,104628
13315,2019,8635
13317,2019,9777
13319,2019,8954
13321,2019,20247
15001,2019,201513
15003,2019,974563
15005,2019,86
15007,2019,72293
15009,2019,167417
19001,2019,7152
19003,2019,3602
19005,2019,13687
19007,2019,12426
19009,2019,5496
19011,2019,25645
19013,2019,131228
19015,2019,26234
19017,2019,25062
19019,2019,21175
19021,2019,19620
19023,2019,14439
19025,2019,9668
19027,2019,20165
19029,2019,12836
19031,2019,18627
19033,2019,42450
19035,2019,11235
19037,2019,11933
19039,2019,9395
19041,2019,16016
19043,2019,17549
19045,2019,46429
19047,2019,16820
19049,2019,93453
19051,2019,9000
19053,2019,7870
19055,2019,17011
19057,2019,38967
19059,2019,17258
19061,2019,97311
19063,2019,9208
19065,2019,19650
19067,2019,15642
19069,2019,10070
19071,2019,6960
19073,2019,8888
19075,2019,12232
19077,2019,10689
19079,2019,14773
19081,2019,10630
19083,2019,16846
19085,2019,14049
19087,2019,19954
19089,2019,9158
19091,2019,9558
19093,2019,6860
19095,2019,16184
19097,2019,19439
19099,2019,37185
19101,2019,18295
19103,2019,151140
19105,2019,20681
19107,2019,10246
19109,2019,14813
19111,2019,33657
19113,2019,226706
19115,2019,11035
19117,2019,8600
19119,2019,11755
19121,2019,16338
19123,2019,22095
19125,2019,33253
19127,2019,39369
19129,2019,15109
19131,2019,10586
19133,2019,8615
19135,2019,7707
19137,2019,9917
19139,2019,42664
19141,2019,13753
19143,2019,5958
19145,2019,15107
19147,2019,8886
19149,2019,25177
19151,2019,6619
19153,2019,490161
19155,2019,93206
19157,2019,18504
19159,2019,4894
19161,2019,9721
19163,2019,172943
19165,2019,11454
19167,2019,34855
19169,2019,97117
19171,2019,16854
19173,2019,6121
19175,2019,12241
19177,2019,7044
19179,2019,34969
19181,2019,51466
19183,2019,21965
19185,2019,6441
19187,2019,35904
19189,2019,10354
19191,2019,19991
19193,2019,103107
19195,2019,7381
19197,2019,12562
16001,2019,481587
16003,2019,4294
16005,2019,87808
16007,2019,6125
16009,2019,9298
16011,2019,46811
16013,2019,23021
16015,2019,7831
16017,2019,45739
16019,2019,119062
16021,2019,12245
16023,2019,2597
16025,2019,1106
16027,2019,229849
16029,2019,7155
16031,2019,24030
16033,2019,845
16035,2019,8756
16037,2019,4315
16039,2019,27511
16041,2019,13876
16043,2019,13099
16045,2019,18112
16047,2019,15179
16049,2019,16667
16051,2019,29871
16053,2019,24412
16055,2019,165697
16057,2019,40108
16059,2019,8027
16061,2019,3838
16063,2019,5366
16065,2019,39907
16067,2019,21039
16069,2019,40408
16071,2019,4531
16073,2019,11823
16075,2019,23951
16077,2019,7681
16079,2019,12882
16081,2019,12142
16083,2019,86878
16085,2019,11392
16087,2019,10194
17001,2019,65435
17003,2019,5761
17005,2019,16426
17007,2019,53544
17009,2019,6578
17011,2019,32628
17013,2019,4739
17015,2019,14305
17017,2019,12147
17019,2019,209689
17021,2019,32304
17023,2019,15441
17025,2019,13184
17027,2019,37562
17029,2019,50621
17031,2019,5150233
17033,2019,18667
17035,2019,10766
17037,2019,104897
17039,2019,15638
17041,2019,19465
17043,2019,922921
17045,2019,17161
17047,2019,6395
17049,2019,34008
17051,2019,21336
17053,2019,12961
17055,2019,38469
17057,2019,34340
17059,2019,4828
17061,2019,12969
17063,2019,51054
17065,2019,8116
17067,2019,17708
17069,2019,3821
17071,2019,6646
17073,2019,48913
17075,2019,27114
17077,2019,56750
17079,2019,9610
17081,2019,37684
17083,2019,21773
17085,2019,21235
17087,2019,12417
17089,2019,532403
17091,2019,109862
17093,2019,128990
17095,2019,49699
17097,2019,696535
17099,2019,108669
17101,2019,15678
17103,2019,34096
17105,2019,35648
17107,2019,28618
17109,2019,29682
17111,2019,307774
17113,2019,171517
17115,2019,104009
17117,2019,44926
17119,2019,262966
17121,2019,37205
17123,2019,11438
17125,2019,13359
17127,2019,13772
17129,2019,12196
17131,2019,15437
17133,2019,34637
17135,2019,28414
17137,2019,33658
17139,2019,14501
17141,2019,50643
17143,2019,179179
17145,2019,20916
17147,2019,16344
17149,2019,15561
17151,2019,4177
17153,2019,5335
17155,2019,5739
17157,2019,31782
17159,2019,15513
17161,2019,141879
17163,2019,259686
17165,2019,23491
17167,2019,194672
17169,2019,6768
17171,2019,4951
17173,2019,21634
17175,2019,5342
17177,2019,44498
17179,2019,131803
17181,2019,16653
17183,2019,75758
17185,2019,11520
17187,2019,16844
17189,2019,13887
17191,2019,16215
17193,2019,13537
17195,2019,55175
17197,2019,690743
17199,2019,66597
17201,2019,282572
17203,2019,38459
18001,2019,35777
18003,2019,379299
18005,2019,83779
18007,2019,8748
18009,2019,11758
18011,2019,67843
18013,2019,15092
18015,2019,20257
18017,2019,37689
18019,2019,118302
18021,2019,26225
18023,2019,32399
18025,2019,10577
18027,2019,33351
18029,2019,49458
18031,2019,26559
18033,2019,43475
18035,2019,114135
18037,2019,42736
18039,2019,206341
18041,2019,23102
18043,2019,78522
18045,2019,16346
18047,2019,22758
18049,2019,19974
18051,2019,33659
18053,2019,65769
18055,2019,31922
18057,2019,338011
18059,2019,78168
18061,2019,40515
18063,2019,170311
18065,2019,47972
18067,2019,82544
18069,2019,36520
18071,2019,44231
18073,2019,33562
18075,2019,20436
18077,2019,32308
18079,2019,27735
18081,2019,158167
18083,2019,36594
18085,2019,79456
18087,2019,39614
18089,2019,485493
18091,2019,109888
18093,2019,45370
18095,2019,129569
18097,2019,964582
18099,2019,46258
18101,2019,10255
18103,2019,35516
18105,2019,148431
18107,2019,38338
18109,2019,70489
18111,2019,13984
18113,2019,47744
18115,2019,5875
18117,2019,19646
18119,2019,20799
18121,2019,16937
18123,2019,19169
18125,2019,12389
18127,2019,170389
18129,2019,25427
18131,2019,12353
18133,2019,37576
18135,2019,24665
18137,2019,28324
18139,2019,16581
18141,2019,271826
18143,2019,23873
18145,2019,44729
18147,2019,20277
18149,2019,22995
18151,2019,34594
18153,2019,20669
18155,2019,10751
18157,2019,195732
18159,2019,15148
18161,2019,7054
18163,2019,181451
18165,2019,15498
18167,2019,107038
18169,2019,30996
18171,2019,8265
18173,2019,62998
18175,2019,28036
18177,2019,65884
18179,2019,28296
18181,2019,24102
18183,2019,33964
20001,2019,12369
20003,2019,7858
20005,2019,16073
20007,2019,4427
20009,2019,25779
20011,2019,14534
20013,2019,9564
20015,2019,66911
20017,2019,2648
20019,2019,3250
20021,2019,19939
20023,2019,2657
20025,2019,1994
20027,2019,8002
20029,2019,8786
20031,2019,8179
20033,2019,1700
20035,2019,34908
20037,2019,38818
20039,2019,2827
20041,2019,18466
20043,2019,7600
20045,2019,122259
20047,2019,2798
20049,2019,2530
20051,2019,28553
20053,2019,6102
20055,2019,36467
20057,2019,33619
20059,2019,25544
20061,2019,31670
20063,2019,2636
20065,2019,2482
20067,2019,7150
20069,2019,5988
20071,2019,1232
20073,2019,5982
20075,2019,2539
20077,2019,5436
20079,2019,34429
20081,2019,3968
20083,2019,1794
20085,2019,13171
20087,2019,19043
20089,2019,2879
20091,2019,602401
20093,2019,3838
20095,2019,7152
20097,2019,2475
20099,2019,19618
20101,2019,1535
20103,2019,81758
20105,2019,2962
20107,2019,9703
20109,2019,2794
20111,2019,33195
20113,2019,28542
20115,2019,11884
20117,2019,9707
20119,2019,4033
20121,2019,34237
20123,2019,5979
20125,2019,31829
20127,2019,5620
20129,2019,2587
20131,2019,10231
20133,2019,16007
20135,2019,2750
20137,2019,5361
20139,2019,15949
20141,2019,3421
20143,2019,5704
20145,2019,6414
20147,2019,5234
20149,2019,24383
20151,2019,9164
20153,2019,2530
20155,2019,61998
20157,2019,4636
20159,2019,9537
20161,2019,74232
20163,2019,4920
20165,2019,3036
20167,2019,6856
20169,2019,54224
20171,2019,4823
20173,2019,516042
20175,2019,21428
20177,2019,176875
20179,2019,2521
20181,2019,5917
20183,2019,3583
20185,2019,4156
20187,2019,2006
20189,2019,5485
20191,2019,22836
20193,2019,7777
20195,2019,2803
20197,2019,6931
20199,2019,1518
20201,2019,5406
20203,2019,2119
20205,2019,8525
20207,2019,3138
20209,2019,165429
21001,2019,19202
21003,2019,21315
21005,2019,22747
21007,2019,7888
21009,2019,44249
21011,2019,12500
21013,2019,26032
21015,2019,133581
21017,2019,19788
21019,2019,46718
21021,2019,30060
21023,2019,8303
21025,2019,12630
21027,2019,20477
21029,2019,81676
21031,2019,12879
21033,2019,12747
21035,2019,39001
21037,2019,93584
21039,2019,4760
21041,2019,10631
21043,2019,26797
21045,2019,16159
21047,2019,70461
21049,2019,36263
21051,2019,19901
21053,2019,10218
21055,2019,8806
21057,2019,6614
21059,2019,101511
21061,2019,12150
21063,2019,7517
21065,2019,14106
21067,2019,323152
21069,2019,14581
21071,2019,35589
21073,2019,50991
21075,2019,5969
21077,2019,8869
21079,2019,17666
21081,2019,25069
21083,2019,37266
21085,2019,26427
21087,2019,10941
21089,2019,35098
21091,2019,8722
21093,2019,110958
21095,2019,26010
21097,2019,18886
21099,2019,19035
21101,2019,45210
21103,2019,16126
21105,2019,4380
21107,2019,44686
21109,2019,13329
21111,2019,766757
21113,2019,54115
21115,2019,22188
21117,2019,166998
21119,2019,14806
21121,2019,31145
21123,2019,14398
21125,2019,60813
21127,2019,15317
21129,2019,7403
21131,2019,9877
21133,2019,21553
21135,2019,13275
21137,2019,24549
21139,2019,9194
21141,2019,27102
21143,2019,8210
21145,2019,65418
21147,2019,17231
21149,2019,9207
21151,2019,92987
21153,2019,12161
21155,2019,19273
21157,2019,31100
21159,2019,11195
21161,2019,17070
21163,2019,28572
21165,2019,6489
21167,2019,21933
21169,2019,10071
21171,2019,10650
21173,2019,28157
21175,2019,13309
21177,2019,30622
21179,2019,46233
21181,2019,7269
21183,2019,23994
21185,2019,66799
21187,2019,10901
21189,2019,4415
21191,2019,14590
21193,2019,25758
21195,2019,57876
21197,2019,12359
21199,2019,64979
21201,2019,2108
21203,2019,16695
21205,2019,24460
21207,2019,17923
21209,2019,57004
21211,2019,49024
21213,2019,18572
21215,2019,19351
21217,2019,25769
21219,2019,12294
21221,2019,14651
21223,2019,8471
21225,2019,14381
21227,2019,132896
21229,2019,12095
21231,2019,20333
21233,2019,12942
21235,2019,36264
21237,2019,7157
21239,2019,26734
22001,2019,62045
22003,2019,25627
22005,2019,126604
22007,2019,21891
22009,2019,40144
22011,2019,37497
22013,2019,13241
22015,2019,127039
22017,2019,240204
22019,2019,203436
22021,2019,9918
22023,2019,6973
22025,2019,9494
22027,2019,15670
22029,2019,19259
22031,2019,27463
22033,2019,440059
22035,2019,6861
22037,2019,19135
22039,2019,33395
22041,2019,20015
22043,2019,22389
22045,2019,69830
22047,2019,32511
22049,2019,15744
22051,2019,432493
22053,2019,31368
22055,2019,244390
22057,2019,97614
22059,2019,14892
22061,2019,46742
22063,2019,140789
22065,2019,10951
22067,2019,24874
22069,2019,38158
22071,2019,390144
22073,2019,153279
22075,2019,23197
22077,2019,21730
22079,2019,129648
22081,2019,8442
22083,2019,20122
22085,2019,23884
22087,2019,47244
22089,2019,53100
22091,2019,10132
22093,2019,21096
22095,2019,42837
22097,2019,82124
22099,2019,53431
22101,2019,49348
22103,2019,260419
22105,2019,134758
22107,2019,4334
22109,2019,110461
22111,2019,22108
22113,2019,59511
22115,2019,47429
22117,2019,46194
22119,2019,38340
22121,2019,26465
22123,2019,10830
22125,2019,15568
