file_id,region_code,file_tag,update_datetime,raw_data_instance,is_invalidated,file_processed_time
132728,US_MI,ADH_EMPLOYEE,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:56.980918
132752,US_MI,ADH_EMPLOYEE,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.010651
132906,US_MI,ADH_EMPLOYEE,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.243204
86983,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.153996
116319,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:27:08.429540
123898,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:46:14.891305
132729,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:56.991172
132753,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.021938
132907,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.260013
86984,US_MI,ADH_EMPLOYEE_BOOKING_ASSIGNMENT,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.167066
123899,US_MI,ADH_EMPLOYEE_BOOKING_ASSIGNMENT,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:46:57.025406
132730,US_MI,ADH_EMPLOYEE_BOOKING_ASSIGNMENT,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.001439
132754,US_MI,ADH_EMPLOYEE_BOOKING_ASSIGNMENT,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.033056
132908,US_MI,ADH_EMPLOYEE_BOOKING_ASSIGNMENT,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.276412
86985,US_MI,ADH_FACILITY_COUNT_SHEET,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.180187
116320,US_MI,ADH_FACILITY_COUNT_SHEET,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:27:20.306035
123900,US_MI,ADH_FACILITY_COUNT_SHEET,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:47:11.597942
132731,US_MI,ADH_FACILITY_COUNT_SHEET,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.013035
132755,US_MI,ADH_FACILITY_COUNT_SHEET,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.044128
132909,US_MI,ADH_FACILITY_COUNT_SHEET,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.292992
86986,US_MI,ADH_FACILITY_COUNT_SHEET_HIST,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.192844
116321,US_MI,ADH_FACILITY_COUNT_SHEET_HIST,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:32:07.077124
132904,US_MI,ADH_FACILITY_COUNT_SHEET_HIST,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T19:04:18.878949
86987,US_MI,ADH_LEGAL_ORDER,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.207948
123901,US_MI,ADH_LEGAL_ORDER,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:47:31.938987
132732,US_MI,ADH_LEGAL_ORDER,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.024038
132756,US_MI,ADH_LEGAL_ORDER,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.054596
132910,US_MI,ADH_LEGAL_ORDER,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.310419
86988,US_MI,ADH_LOCATION,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.221871
116322,US_MI,ADH_LOCATION,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:32:07.096826
123902,US_MI,ADH_LOCATION,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:47:31.953445
132757,US_MI,ADH_LOCATION,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.065283
132911,US_MI,ADH_LOCATION,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.325674
115867,US_MI,ADH_LOCATION_WING,2022-05-10T00:00:00,PRIMARY,False,2022-05-12T00:45:04.588626
132733,US_MI,ADH_LOCATION_WING,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.034624
132758,US_MI,ADH_LOCATION_WING,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.076257
132912,US_MI,ADH_LOCATION_WING,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.342063
86989,US_MI,ADH_MOVEMENT_REASON,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.235485
116323,US_MI,ADH_MOVEMENT_REASON,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:32:07.116161
123903,US_MI,ADH_MOVEMENT_REASON,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:47:31.971166
132734,US_MI,ADH_MOVEMENT_REASON,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.044742
132759,US_MI,ADH_MOVEMENT_REASON,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.087284
132913,US_MI,ADH_MOVEMENT_REASON,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.357486
86990,US_MI,ADH_OFFENDER,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.249499
116324,US_MI,ADH_OFFENDER,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:32:08.009176
123904,US_MI,ADH_OFFENDER,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:47:31.984580
132735,US_MI,ADH_OFFENDER,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.055326
132760,US_MI,ADH_OFFENDER,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.098045
132914,US_MI,ADH_OFFENDER,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.374222
86991,US_MI,ADH_OFFENDER_BOOKING,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.262783
116325,US_MI,ADH_OFFENDER_BOOKING,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:32:14.588630
123905,US_MI,ADH_OFFENDER_BOOKING,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:47:38.441685
132736,US_MI,ADH_OFFENDER_BOOKING,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.065272
132761,US_MI,ADH_OFFENDER_BOOKING,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.113834
132915,US_MI,ADH_OFFENDER_BOOKING,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.391861
86992,US_MI,ADH_OFFENDER_BOOKING_PROFILE,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.275310
116326,US_MI,ADH_OFFENDER_BOOKING_PROFILE,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:32:30.156693
123906,US_MI,ADH_OFFENDER_BOOKING_PROFILE,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:47:56.150957
132737,US_MI,ADH_OFFENDER_BOOKING_PROFILE,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.076731
132762,US_MI,ADH_OFFENDER_BOOKING_PROFILE,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.125869
132916,US_MI,ADH_OFFENDER_BOOKING_PROFILE,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.407319
86993,US_MI,ADH_OFFENDER_CHARGE,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.288496
116327,US_MI,ADH_OFFENDER_CHARGE,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:32:46.847076
123907,US_MI,ADH_OFFENDER_CHARGE,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:48:13.851520
132738,US_MI,ADH_OFFENDER_CHARGE,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.086751
132763,US_MI,ADH_OFFENDER_CHARGE,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.137261
132917,US_MI,ADH_OFFENDER_CHARGE,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.421795
86994,US_MI,ADH_OFFENDER_EXTERNAL_MOVEMENT,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.302078
116328,US_MI,ADH_OFFENDER_EXTERNAL_MOVEMENT,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:33:12.835022
123908,US_MI,ADH_OFFENDER_EXTERNAL_MOVEMENT,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:48:40.429968
132739,US_MI,ADH_OFFENDER_EXTERNAL_MOVEMENT,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.096636
132764,US_MI,ADH_OFFENDER_EXTERNAL_MOVEMENT,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.149459
132918,US_MI,ADH_OFFENDER_EXTERNAL_MOVEMENT,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.438664
87037,US_MI,ADH_OFFENDER_LOCK,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T20:30:55.595808
116329,US_MI,ADH_OFFENDER_LOCK,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:33:25.962372
123909,US_MI,ADH_OFFENDER_LOCK,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:48:53.350368
132740,US_MI,ADH_OFFENDER_LOCK,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.106657
132765,US_MI,ADH_OFFENDER_LOCK,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.161488
132919,US_MI,ADH_OFFENDER_LOCK,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.455336
86995,US_MI,ADH_OFFENDER_NAME,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.316283
123910,US_MI,ADH_OFFENDER_NAME,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:49:03.001510
132766,US_MI,ADH_OFFENDER_NAME,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.172782
132920,US_MI,ADH_OFFENDER_NAME,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.471465
86996,US_MI,ADH_OFFENDER_PROFILE_SUMMARY_WRK,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.330048
123911,US_MI,ADH_OFFENDER_PROFILE_SUMMARY_WRK,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:49:09.453314
132741,US_MI,ADH_OFFENDER_PROFILE_SUMMARY_WRK,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.116546
132767,US_MI,ADH_OFFENDER_PROFILE_SUMMARY_WRK,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.186003
132921,US_MI,ADH_OFFENDER_PROFILE_SUMMARY_WRK,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.486701
86997,US_MI,ADH_OFFENDER_SENTENCE,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.342766
123912,US_MI,ADH_OFFENDER_SENTENCE,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:49:36.098856
132742,US_MI,ADH_OFFENDER_SENTENCE,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.127849
132768,US_MI,ADH_OFFENDER_SENTENCE,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.197773
132922,US_MI,ADH_OFFENDER_SENTENCE,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.502366
86998,US_MI,ADH_OFFENDER_SUPERVISION,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.356033
116330,US_MI,ADH_OFFENDER_SUPERVISION,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:33:49.114205
123913,US_MI,ADH_OFFENDER_SUPERVISION,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:50:06.897340
132743,US_MI,ADH_OFFENDER_SUPERVISION,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.142348
132769,US_MI,ADH_OFFENDER_SUPERVISION,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.209349
132923,US_MI,ADH_OFFENDER_SUPERVISION,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.517208
115868,US_MI,ADH_PAROLE_BOARD_ACTION,2022-05-10T00:00:00,PRIMARY,False,2022-05-12T00:45:16.427683
123914,US_MI,ADH_PAROLE_BOARD_ACTION,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:50:06.920834
132744,US_MI,ADH_PAROLE_BOARD_ACTION,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.152123
132770,US_MI,ADH_PAROLE_BOARD_ACTION,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.221513
132924,US_MI,ADH_PAROLE_BOARD_ACTION,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.532818
86999,US_MI,ADH_REFERENCE_CODE,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.368766
123915,US_MI,ADH_REFERENCE_CODE,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:50:06.942941
132745,US_MI,ADH_REFERENCE_CODE,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.160885
132771,US_MI,ADH_REFERENCE_CODE,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.233494
132925,US_MI,ADH_REFERENCE_CODE,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.548281
87000,US_MI,ADH_REFERENCE_CODE_DOMAIN,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.382401
116331,US_MI,ADH_REFERENCE_CODE_DOMAIN,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:33:49.132862
123916,US_MI,ADH_REFERENCE_CODE_DOMAIN,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:50:06.962762
132746,US_MI,ADH_REFERENCE_CODE_DOMAIN,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.170501
132772,US_MI,ADH_REFERENCE_CODE_DOMAIN,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.245745
132926,US_MI,ADH_REFERENCE_CODE_DOMAIN,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.564992
115869,US_MI,ADH_REPORTING_STATION,2022-05-10T00:00:00,PRIMARY,False,2022-05-12T00:45:28.290013
132747,US_MI,ADH_REPORTING_STATION,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.179522
132773,US_MI,ADH_REPORTING_STATION,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.257765
132927,US_MI,ADH_REPORTING_STATION,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.583686
87002,US_MI,ADH_SPECIAL_CONDITION,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.408214
116332,US_MI,ADH_SPECIAL_CONDITION,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:33:49.150005
123917,US_MI,ADH_SPECIAL_CONDITION,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:50:06.981662
132748,US_MI,ADH_SPECIAL_CONDITION,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.189379
132774,US_MI,ADH_SPECIAL_CONDITION,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.269677
132928,US_MI,ADH_SPECIAL_CONDITION,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.598958
87003,US_MI,ADH_SUPERVISION_CONDITION,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.420688
123918,US_MI,ADH_SUPERVISION_CONDITION,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:51:24.745460
132749,US_MI,ADH_SUPERVISION_CONDITION,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.199125
132775,US_MI,ADH_SUPERVISION_CONDITION,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.280803
132929,US_MI,ADH_SUPERVISION_CONDITION,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.614326
87004,US_MI,ADH_UNIT_LOCK,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:21:50.433399
116333,US_MI,ADH_UNIT_LOCK,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:33:49.168367
123919,US_MI,ADH_UNIT_LOCK,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:51:24.761107
132750,US_MI,ADH_UNIT_LOCK,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:40:57.208299
132776,US_MI,ADH_UNIT_LOCK,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:20:57.291785
132930,US_MI,ADH_UNIT_LOCK,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.629743
140000,US_ND,elite_alias,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.629743
140001,US_ND,elite_staff,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.629743
140002,US_AZ,PERSON,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:05:57.629743
140003,US_AZ,LOCATION,2022-06-29T00:00:00,PRIMARY,False,
140004,US_AZ,LOOKUP,2022-06-29T00:00:00,PRIMARY,False,
140005,US_AZ,RELATIONSHIP,2022-06-29T00:00:00,PRIMARY,False,
140006,US_AZ,OCCUPANCY,2022-06-29T00:00:00,PRIMARY,False,
140007,US_AZ,MEA_PROFILES,2022-06-29T00:00:00,PRIMARY,False,
140008,US_AZ,MEA_GROUPS,2022-06-29T00:00:00,PRIMARY,False,
140009,US_AZ,DEMOGRAPHICS,2022-06-29T00:00:00,PRIMARY,False,
