file_id,region_code,file_tag,normalized_file_name,discovery_time,processed_time,update_datetime,datetimes_contained_upper_bound_inclusive,raw_data_instance,is_invalidated,file_processed_time,file_discovery_time
132908,US_MI,ADH_EMPLOYEE_BOOKING_ASSIGNMENT,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_EMPLOYEE_BOOKING_ASSIGNMENT.csv,2022-06-29T21:05:57.276412,2022-06-29T21:17:45.135464,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:17:45.135464,2022-06-29T21:05:57.276412
86985,US_MI,ADH_FACILITY_COUNT_SHEET,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET.csv,2022-04-14T18:21:50.180187,2022-04-14T18:35:53.598724,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:35:53.598724,2022-04-14T18:21:50.180187
116320,US_MI,ADH_FACILITY_COUNT_SHEET,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET.csv,2022-05-13T21:27:20.306035,2022-05-13T21:31:26.404840,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:31:26.404840,2022-05-13T21:27:20.306035
123900,US_MI,ADH_FACILITY_COUNT_SHEET,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET.csv,2022-05-31T21:47:11.597942,2022-05-31T21:51:48.476668,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:51:48.476668,2022-05-31T21:47:11.597942
132731,US_MI,ADH_FACILITY_COUNT_SHEET,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET.csv,2022-06-28T23:40:57.013035,2022-06-28T23:44:58.504897,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:44:58.504897,2022-06-28T23:40:57.013035
132755,US_MI,ADH_FACILITY_COUNT_SHEET,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET.csv,2022-06-29T00:20:57.044128,2022-06-29T00:24:33.472680,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:24:33.472680,2022-06-29T00:20:57.044128
132909,US_MI,ADH_FACILITY_COUNT_SHEET,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET.csv,2022-06-29T21:05:57.292992,2022-06-29T21:10:03.896134,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:10:03.896134,2022-06-29T21:05:57.292992
86986,US_MI,ADH_FACILITY_COUNT_SHEET_HIST,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET_HIST.csv,2022-04-14T18:21:50.192844,2022-04-14T19:48:44.754153,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T19:48:44.754153,2022-04-14T18:21:50.192844
116321,US_MI,ADH_FACILITY_COUNT_SHEET_HIST,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET_HIST.csv,2022-05-13T21:32:07.077124,2022-05-13T23:08:06.200578,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T23:08:06.200578,2022-05-13T21:32:07.077124
132904,US_MI,ADH_FACILITY_COUNT_SHEET_HIST,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET_HIST.csv,2022-06-29T19:04:18.878949,2022-06-29T20:43:19.198203,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T20:43:19.198203,2022-06-29T19:04:18.878949
86987,US_MI,ADH_LEGAL_ORDER,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_LEGAL_ORDER.csv,2022-04-14T18:21:50.207948,2022-04-14T18:56:58.700550,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:56:58.700550,2022-04-14T18:21:50.207948
123901,US_MI,ADH_LEGAL_ORDER,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_LEGAL_ORDER.csv,2022-05-31T21:47:31.938987,2022-05-31T21:51:08.536552,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:51:08.536552,2022-05-31T21:47:31.938987
132732,US_MI,ADH_LEGAL_ORDER,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_LEGAL_ORDER.csv,2022-06-28T23:40:57.024038,2022-06-28T23:44:27.578883,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:44:27.578883,2022-06-28T23:40:57.024038
132756,US_MI,ADH_LEGAL_ORDER,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_LEGAL_ORDER.csv,2022-06-29T00:20:57.054596,2022-06-29T00:24:12.644511,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:24:12.644511,2022-06-29T00:20:57.054596
132910,US_MI,ADH_LEGAL_ORDER,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_LEGAL_ORDER.csv,2022-06-29T21:05:57.310419,2022-06-29T21:10:16.753335,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:10:16.753335,2022-06-29T21:05:57.310419
86988,US_MI,ADH_LOCATION,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_LOCATION.csv,2022-04-14T18:21:50.221871,2022-04-14T18:57:16.654038,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:57:16.654038,2022-04-14T18:21:50.221871
116322,US_MI,ADH_LOCATION,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_LOCATION.csv,2022-05-13T21:32:07.096826,2022-05-13T21:32:15.426595,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:32:15.426595,2022-05-13T21:32:07.096826
123902,US_MI,ADH_LOCATION,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_LOCATION.csv,2022-05-31T21:47:31.953445,2022-05-31T21:47:39.637571,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:47:39.637571,2022-05-31T21:47:31.953445
132757,US_MI,ADH_LOCATION,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_LOCATION.csv,2022-06-29T00:20:57.065283,2022-06-29T00:21:21.670489,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:21:21.670489,2022-06-29T00:20:57.065283
132911,US_MI,ADH_LOCATION,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_LOCATION.csv,2022-06-29T21:05:57.325674,2022-06-29T21:06:22.089661,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:06:22.089661,2022-06-29T21:05:57.325674
115867,US_MI,ADH_LOCATION_WING,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_LOCATION_WING.csv,2022-05-12T00:45:04.588626,2022-05-12T00:45:16.203188,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-12T00:45:16.203188,2022-05-12T00:45:04.588626
132733,US_MI,ADH_LOCATION_WING,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_LOCATION_WING.csv,2022-06-28T23:40:57.034624,2022-06-28T23:41:52.382396,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:41:52.382396,2022-06-28T23:40:57.034624
132758,US_MI,ADH_LOCATION_WING,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_LOCATION_WING.csv,2022-06-29T00:20:57.076257,2022-06-29T00:21:25.291105,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:21:25.291105,2022-06-29T00:20:57.076257
132912,US_MI,ADH_LOCATION_WING,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_LOCATION_WING.csv,2022-06-29T21:05:57.342063,2022-06-29T21:06:29.732490,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:06:29.732490,2022-06-29T21:05:57.342063
86989,US_MI,ADH_MOVEMENT_REASON,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_MOVEMENT_REASON.csv,2022-04-14T18:21:50.235485,2022-04-14T18:57:20.851768,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:57:20.851768,2022-04-14T18:21:50.235485
116323,US_MI,ADH_MOVEMENT_REASON,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_MOVEMENT_REASON.csv,2022-05-13T21:32:07.116161,2022-05-13T21:32:16.041414,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:32:16.041414,2022-05-13T21:32:07.116161
123903,US_MI,ADH_MOVEMENT_REASON,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_MOVEMENT_REASON.csv,2022-05-31T21:47:31.971166,2022-05-31T21:47:40.608305,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:47:40.608305,2022-05-31T21:47:31.971166
132734,US_MI,ADH_MOVEMENT_REASON,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_MOVEMENT_REASON.csv,2022-06-28T23:40:57.044742,2022-06-28T23:41:37.446675,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:41:37.446675,2022-06-28T23:40:57.044742
132759,US_MI,ADH_MOVEMENT_REASON,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_MOVEMENT_REASON.csv,2022-06-29T00:20:57.087284,2022-06-29T00:21:28.105070,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:21:28.105070,2022-06-29T00:20:57.087284
132913,US_MI,ADH_MOVEMENT_REASON,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_MOVEMENT_REASON.csv,2022-06-29T21:05:57.357486,2022-06-29T21:06:37.524160,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:06:37.524160,2022-06-29T21:05:57.357486
86990,US_MI,ADH_OFFENDER,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_OFFENDER.csv,2022-04-14T18:21:50.249499,2022-04-14T18:58:02.467276,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:58:02.467276,2022-04-14T18:21:50.249499
116324,US_MI,ADH_OFFENDER,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_OFFENDER.csv,2022-05-13T21:32:08.009176,2022-05-13T21:32:57.685326,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:32:57.685326,2022-05-13T21:32:08.009176
123904,US_MI,ADH_OFFENDER,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_OFFENDER.csv,2022-05-31T21:47:31.984580,2022-05-31T21:48:20.699865,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:48:20.699865,2022-05-31T21:47:31.984580
132735,US_MI,ADH_OFFENDER,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_OFFENDER.csv,2022-06-28T23:40:57.055326,2022-06-28T23:42:20.327777,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:42:20.327777,2022-06-28T23:40:57.055326
132760,US_MI,ADH_OFFENDER,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_OFFENDER.csv,2022-06-29T00:20:57.098045,2022-06-29T00:22:12.178996,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:22:12.178996,2022-06-29T00:20:57.098045
132914,US_MI,ADH_OFFENDER,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_OFFENDER.csv,2022-06-29T21:05:57.374222,2022-06-29T21:07:27.672047,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:07:27.672047,2022-06-29T21:05:57.374222
86991,US_MI,ADH_OFFENDER_BOOKING,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_OFFENDER_BOOKING.csv,2022-04-14T18:21:50.262783,2022-04-14T18:59:39.093533,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T18:59:39.093533,2022-04-14T18:21:50.262783
116325,US_MI,ADH_OFFENDER_BOOKING,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_OFFENDER_BOOKING.csv,2022-05-13T21:32:14.588630,2022-05-13T21:33:39.333952,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:33:39.333952,2022-05-13T21:32:14.588630
123905,US_MI,ADH_OFFENDER_BOOKING,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_OFFENDER_BOOKING.csv,2022-05-31T21:47:38.441685,2022-05-31T21:49:08.536588,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:49:08.536588,2022-05-31T21:47:38.441685
132736,US_MI,ADH_OFFENDER_BOOKING,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_OFFENDER_BOOKING.csv,2022-06-28T23:40:57.065272,2022-06-28T23:43:37.945228,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:43:37.945228,2022-06-28T23:40:57.065272
132761,US_MI,ADH_OFFENDER_BOOKING,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_OFFENDER_BOOKING.csv,2022-06-29T00:20:57.113834,2022-06-29T00:22:45.146333,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:22:45.146333,2022-06-29T00:20:57.113834
132915,US_MI,ADH_OFFENDER_BOOKING,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_OFFENDER_BOOKING.csv,2022-06-29T21:05:57.391861,2022-06-29T21:09:30.971880,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:09:30.971880,2022-06-29T21:05:57.391861
86992,US_MI,ADH_OFFENDER_BOOKING_PROFILE,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_OFFENDER_BOOKING_PROFILE.csv,2022-04-14T18:21:50.275310,2022-04-14T19:02:55.315702,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T19:02:55.315702,2022-04-14T18:21:50.275310
116326,US_MI,ADH_OFFENDER_BOOKING_PROFILE,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_OFFENDER_BOOKING_PROFILE.csv,2022-05-13T21:32:30.156693,2022-05-13T21:35:16.698658,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:35:16.698658,2022-05-13T21:32:30.156693
123906,US_MI,ADH_OFFENDER_BOOKING_PROFILE,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_OFFENDER_BOOKING_PROFILE.csv,2022-05-31T21:47:56.150957,2022-05-31T21:51:44.848733,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:51:44.848733,2022-05-31T21:47:56.150957
132737,US_MI,ADH_OFFENDER_BOOKING_PROFILE,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_OFFENDER_BOOKING_PROFILE.csv,2022-06-28T23:40:57.076731,2022-06-28T23:45:37.574464,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:45:37.574464,2022-06-28T23:40:57.076731
132762,US_MI,ADH_OFFENDER_BOOKING_PROFILE,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_OFFENDER_BOOKING_PROFILE.csv,2022-06-29T00:20:57.125869,2022-06-29T00:26:52.800674,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:26:52.800674,2022-06-29T00:20:57.125869
132916,US_MI,ADH_OFFENDER_BOOKING_PROFILE,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_OFFENDER_BOOKING_PROFILE.csv,2022-06-29T21:05:57.407319,2022-06-29T21:11:05.443155,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:11:05.443155,2022-06-29T21:05:57.407319
86993,US_MI,ADH_OFFENDER_CHARGE,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_OFFENDER_CHARGE.csv,2022-04-14T18:21:50.288496,2022-04-14T19:06:21.641123,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T19:06:21.641123,2022-04-14T18:21:50.288496
116327,US_MI,ADH_OFFENDER_CHARGE,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_OFFENDER_CHARGE.csv,2022-05-13T21:32:46.847076,2022-05-13T21:36:31.027099,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:36:31.027099,2022-05-13T21:32:46.847076
123907,US_MI,ADH_OFFENDER_CHARGE,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_OFFENDER_CHARGE.csv,2022-05-31T21:48:13.851520,2022-05-31T21:53:38.916444,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:53:38.916444,2022-05-31T21:48:13.851520
132738,US_MI,ADH_OFFENDER_CHARGE,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_OFFENDER_CHARGE.csv,2022-06-28T23:40:57.086751,2022-06-28T23:47:21.111771,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:47:21.111771,2022-06-28T23:40:57.086751
132763,US_MI,ADH_OFFENDER_CHARGE,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_OFFENDER_CHARGE.csv,2022-06-29T00:20:57.137261,2022-06-29T00:26:09.442276,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:26:09.442276,2022-06-29T00:20:57.137261
132917,US_MI,ADH_OFFENDER_CHARGE,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_OFFENDER_CHARGE.csv,2022-06-29T21:05:57.421795,2022-06-29T21:13:09.037556,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:13:09.037556,2022-06-29T21:05:57.421795
86994,US_MI,ADH_OFFENDER_EXTERNAL_MOVEMENT,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_OFFENDER_EXTERNAL_MOVEMENT.csv,2022-04-14T18:21:50.302078,2022-04-14T19:13:39.868770,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T19:13:39.868770,2022-04-14T18:21:50.302078
116328,US_MI,ADH_OFFENDER_EXTERNAL_MOVEMENT,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_OFFENDER_EXTERNAL_MOVEMENT.csv,2022-05-13T21:33:12.835022,2022-05-13T21:51:37.814018,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:51:37.814018,2022-05-13T21:33:12.835022
123908,US_MI,ADH_OFFENDER_EXTERNAL_MOVEMENT,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_OFFENDER_EXTERNAL_MOVEMENT.csv,2022-05-31T21:48:40.429968,2022-05-31T22:05:21.099377,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T22:05:21.099377,2022-05-31T21:48:40.429968
132739,US_MI,ADH_OFFENDER_EXTERNAL_MOVEMENT,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_OFFENDER_EXTERNAL_MOVEMENT.csv,2022-06-28T23:40:57.096636,2022-06-28T23:55:05.606771,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:55:05.606771,2022-06-28T23:40:57.096636
132764,US_MI,ADH_OFFENDER_EXTERNAL_MOVEMENT,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_OFFENDER_EXTERNAL_MOVEMENT.csv,2022-06-29T00:20:57.149459,2022-06-29T00:35:05.929317,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:35:05.929317,2022-06-29T00:20:57.149459
132918,US_MI,ADH_OFFENDER_EXTERNAL_MOVEMENT,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_OFFENDER_EXTERNAL_MOVEMENT.csv,2022-06-29T21:05:57.438664,2022-06-29T21:24:56.959824,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:24:56.959824,2022-06-29T21:05:57.438664
87037,US_MI,ADH_OFFENDER_LOCK,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_OFFENDER_LOCK.csv,2022-04-14T20:30:55.595808,2022-04-14T20:33:18.851940,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T20:33:18.851940,2022-04-14T20:30:55.595808
116329,US_MI,ADH_OFFENDER_LOCK,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_OFFENDER_LOCK.csv,2022-05-13T21:33:25.962372,2022-05-13T21:37:07.218722,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:37:07.218722,2022-05-13T21:33:25.962372
123909,US_MI,ADH_OFFENDER_LOCK,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_OFFENDER_LOCK.csv,2022-05-31T21:48:53.350368,2022-05-31T21:56:58.257854,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:56:58.257854,2022-05-31T21:48:53.350368
132740,US_MI,ADH_OFFENDER_LOCK,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_OFFENDER_LOCK.csv,2022-06-28T23:40:57.106657,2022-06-28T23:47:48.169640,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:47:48.169640,2022-06-28T23:40:57.106657
132765,US_MI,ADH_OFFENDER_LOCK,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_OFFENDER_LOCK.csv,2022-06-29T00:20:57.161488,2022-06-29T00:27:15.349354,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:27:15.349354,2022-06-29T00:20:57.161488
132919,US_MI,ADH_OFFENDER_LOCK,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_OFFENDER_LOCK.csv,2022-06-29T21:05:57.455336,2022-06-29T21:14:06.259112,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:14:06.259112,2022-06-29T21:05:57.455336
86995,US_MI,ADH_OFFENDER_NAME,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_OFFENDER_NAME.csv,2022-04-14T18:21:50.316283,2022-04-14T19:16:33.136161,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T19:16:33.136161,2022-04-14T18:21:50.316283
123910,US_MI,ADH_OFFENDER_NAME,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_OFFENDER_NAME.csv,2022-05-31T21:49:03.001510,2022-05-31T21:53:48.932643,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:53:48.932643,2022-05-31T21:49:03.001510
132766,US_MI,ADH_OFFENDER_NAME,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_OFFENDER_NAME.csv,2022-06-29T00:20:57.172782,2022-06-29T00:28:03.378057,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:28:03.378057,2022-06-29T00:20:57.172782
132920,US_MI,ADH_OFFENDER_NAME,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_OFFENDER_NAME.csv,2022-06-29T21:05:57.471465,2022-06-29T21:14:59.903055,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:14:59.903055,2022-06-29T21:05:57.471465
86996,US_MI,ADH_OFFENDER_PROFILE_SUMMARY_WRK,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_OFFENDER_PROFILE_SUMMARY_WRK.csv,2022-04-14T18:21:50.330048,2022-04-14T19:18:27.775389,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T19:18:27.775389,2022-04-14T18:21:50.330048
123911,US_MI,ADH_OFFENDER_PROFILE_SUMMARY_WRK,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_OFFENDER_PROFILE_SUMMARY_WRK.csv,2022-05-31T21:49:09.453314,2022-05-31T21:56:22.659254,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:56:22.659254,2022-05-31T21:49:09.453314
132741,US_MI,ADH_OFFENDER_PROFILE_SUMMARY_WRK,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_OFFENDER_PROFILE_SUMMARY_WRK.csv,2022-06-28T23:40:57.116546,2022-06-28T23:47:22.714783,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:47:22.714783,2022-06-28T23:40:57.116546
132767,US_MI,ADH_OFFENDER_PROFILE_SUMMARY_WRK,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_OFFENDER_PROFILE_SUMMARY_WRK.csv,2022-06-29T00:20:57.186003,2022-06-29T00:29:03.544400,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:29:03.544400,2022-06-29T00:20:57.186003
132921,US_MI,ADH_OFFENDER_PROFILE_SUMMARY_WRK,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_OFFENDER_PROFILE_SUMMARY_WRK.csv,2022-06-29T21:05:57.486701,2022-06-29T21:15:37.061726,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:15:37.061726,2022-06-29T21:05:57.486701
86997,US_MI,ADH_OFFENDER_SENTENCE,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_OFFENDER_SENTENCE.csv,2022-04-14T18:21:50.342766,2022-04-14T19:24:30.125802,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T19:24:30.125802,2022-04-14T18:21:50.342766
123912,US_MI,ADH_OFFENDER_SENTENCE,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_OFFENDER_SENTENCE.csv,2022-05-31T21:49:36.098856,2022-05-31T21:59:37.509993,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:59:37.509993,2022-05-31T21:49:36.098856
132742,US_MI,ADH_OFFENDER_SENTENCE,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_OFFENDER_SENTENCE.csv,2022-06-28T23:40:57.127849,2022-06-28T23:54:21.285652,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:54:21.285652,2022-06-28T23:40:57.127849
132768,US_MI,ADH_OFFENDER_SENTENCE,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_OFFENDER_SENTENCE.csv,2022-06-29T00:20:57.197773,2022-06-29T00:33:15.447626,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:33:15.447626,2022-06-29T00:20:57.197773
132922,US_MI,ADH_OFFENDER_SENTENCE,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_OFFENDER_SENTENCE.csv,2022-06-29T21:05:57.502366,2022-06-29T21:22:08.604442,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:22:08.604442,2022-06-29T21:05:57.502366
86998,US_MI,ADH_OFFENDER_SUPERVISION,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_OFFENDER_SUPERVISION.csv,2022-04-14T18:21:50.356033,2022-04-14T19:29:51.333377,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T19:29:51.333377,2022-04-14T18:21:50.356033
